experiment,workload,sweep,value,trace,config.cpu.frequency_ghz,config.cpu.issue_width,config.cpu.base_cpi,config.cpu.mshrs,config.l1.size_kb,config.l1.line_size,config.l1.associativity,config.l1.latency_cycles,config.l2.size_kb,config.l2.line_size,config.l2.associativity,config.l2.latency_cycles,config.memory.latency_cycles,config.memory.bandwidth_gbps,instructions,cycles,ipc,cpi,seconds,memory_instructions,dependent_loads,l1.accesses,l1.hits,l1.misses,l1.hit_rate,l1.writebacks,l1.writebacks_in,l2.accesses,l2.hits,l2.misses,l2.hit_rate,l2.writebacks,l2.writebacks_in,memory.reads,memory.writes,memory.bytes_read,memory.bytes_written,memory.queue_delay_cycles,average_memory_latency,average_outstanding_misses,achieved_bandwidth_gbps,bandwidth_utilization,compute_cycles,stall_cycles.l1,stall_cycles.l2,stall_cycles.dram,stall_cycles.bandwidth,stall_cycles.mshr,stall_cycles.total,stall_fraction,bottleneck.name,bottleneck.detail,bottleneck.suggestions,stall_share.l1,stall_share.l2,stall_share.dram,stall_share.bandwidth,stall_share.mshr,stall_share.compute
mlp,random_access,cpu.mshrs,8,/workspace/traces/random_access.trace,3.5,4,0,8,32,64,8,4,512,64,8,12,180,50,10000000,23054305,0.4337584672,2.3054305,0.006586944286,1000000,0,1000000,4075,995925,0.004075,0,0,995925,61021,934904,0.06127067801,0,0,934904,0,59833856,0,170620,184.40444,7.997991698,9.083704584,0.1816740917,2500000,0,0,194,14348,20539763,20554305,0.8915603832,Memory-level parallelism,Waiting for a free MSHR costs 89% of cycles: the misses are independent but too few can be in flight at once.,Increase cpu.mshrs; Reduce memory.latency_cycles to shorten MSHR occupancy; Improve locality so fewer misses need to be tracked,0.0,0.0,8.414914264385762e-06,0.0006223566487907574,0.89092961162785,0.10843961680909488
mlp,random_access,cpu.mshrs,16,/workspace/traces/random_access.trace,3.5,4,0,16,32,64,8,4,512,64,8,12,180,50,10000000,11547938,0.8659554632,1.1547938,0.003299410857,1000000,0,1000000,4075,995925,0.004075,0,0,995925,61021,934904,0.06127067801,0,0,934904,0,59833856,0,409279,184.643099,15.98785853,18.13470907,0.3626941814,2500000,0,0,195,3356,9044387,9047938,0.7835111342,Memory-level parallelism,Waiting for a free MSHR costs 78% of cycles: the misses are independent but too few can be in flight at once.,Increase cpu.mshrs; Reduce memory.latency_cycles to shorten MSHR occupancy; Improve locality so fewer misses need to be tracked,0.0,0.0,1.6886131532746365e-05,0.00029061465345588106,0.7832036334105708,0.21648886580444057
mlp,random_access,cpu.mshrs,32,/workspace/traces/random_access.trace,3.5,4,0,32,32,64,8,4,512,64,8,12,180,50,10000000,5807574,1.721889381,0.5807574,0.001659306857,1000000,0,1000000,4075,995925,0.004075,0,0,995925,61021,934904,0.06127067801,0,0,934904,0,59833856,0,1247759,185.481579,31.93506945,36.05954844,0.7211909689,2500000,0,0,196,291,3307087,3307574,0.5695276547,Memory-level parallelism,Waiting for a free MSHR costs 56% of cycles: the misses are independent but too few can be in flight at once.,Increase cpu.mshrs; Reduce memory.latency_cycles to shorten MSHR occupancy; Improve locality so fewer misses need to be tracked,0.0,0.0,3.374903186769553e-05,5.0106980987241835e-05,0.5694437987359265,0.43047234525121847
mlp,random_access,cpu.mshrs,64,/workspace/traces/random_access.trace,3.5,4,0,64,32,64,8,4,512,64,8,12,180,50,10000000,4188563,2.387453645,0.4188563,0.001196732286,1000000,0,1000000,4075,995925,0.004075,0,0,995925,61021,934904,0.06127067801,0,0,934904,0,59833856,0,83296299,267.530119,63.86768422,49.99769515,0.999953903,2500000,0,0,196,528977,1159390,1688563,0.4031365888,DRAM bandwidth,"DRAM is delivering 99% of its configured bandwidth, so requests are queueing behind the bus.",Increase memory.bandwidth_gbps; Reduce DRAM traffic by improving locality (blocking/tiling); Increase last-level cache capacity to filter traffic,0.0,0.0,4.679409143422219e-05,0.12629080665612527,0.27679898810164727,0.5968634111507932
mlp,pointer_chase,cpu.mshrs,1,/workspace/traces/pointer_chase.trace,3.5,4,0,1,32,64,8,4,512,64,8,12,180,50,3000000,186299824,0.01610307479,62.09994133,0.05322852114,1000000,1000000,1000000,3638,996362,0.003638,0,0,996362,54176,942186,0.05437381193,0,0,942186,0,60299904,0,0,185.549824,0.9958961207,1.132849508,0.02265699016,750000,14552,866816,184668456,0,0,185549824,0.9959742313,DRAM latency,"Waiting for DRAM costs 99% of cycles and the bus is not saturated, so the exposed latency is the problem.",Increase l2.size_kb to keep the working set on chip; Reduce memory.latency_cycles; Increase cpu.mshrs if the misses are independent,7.811064813458976e-05,0.00465280096024138,0.9912433196930985,0.0,0.0,0.004025768698525448
mlp,pointer_chase,cpu.mshrs,2,/workspace/traces/pointer_chase.trace,3.5,4,0,2,32,64,8,4,512,64,8,12,180,50,3000000,186299824,0.01610307479,62.09994133,0.05322852114,1000000,1000000,1000000,3638,996362,0.003638,0,0,996362,54176,942186,0.05437381193,0,0,942186,0,60299904,0,0,185.549824,0.9958961207,1.132849508,0.02265699016,750000,14552,866816,184668456,0,0,185549824,0.9959742313,DRAM latency,"Waiting for DRAM costs 99% of cycles and the bus is not saturated, so the exposed latency is the problem.",Increase l2.size_kb to keep the working set on chip; Reduce memory.latency_cycles; Increase cpu.mshrs if the misses are independent,7.811064813458976e-05,0.00465280096024138,0.9912433196930985,0.0,0.0,0.004025768698525448
mlp,pointer_chase,cpu.mshrs,4,/workspace/traces/pointer_chase.trace,3.5,4,0,4,32,64,8,4,512,64,8,12,180,50,3000000,186299824,0.01610307479,62.09994133,0.05322852114,1000000,1000000,1000000,3638,996362,0.003638,0,0,996362,54176,942186,0.05437381193,0,0,942186,0,60299904,0,0,185.549824,0.9958961207,1.132849508,0.02265699016,750000,14552,866816,184668456,0,0,185549824,0.9959742313,DRAM latency,"Waiting for DRAM costs 99% of cycles and the bus is not saturated, so the exposed latency is the problem.",Increase l2.size_kb to keep the working set on chip; Reduce memory.latency_cycles; Increase cpu.mshrs if the misses are independent,7.811064813458976e-05,0.00465280096024138,0.9912433196930985,0.0,0.0,0.004025768698525448
mlp,pointer_chase,cpu.mshrs,8,/workspace/traces/pointer_chase.trace,3.5,4,0,8,32,64,8,4,512,64,8,12,180,50,3000000,186299824,0.01610307479,62.09994133,0.05322852114,1000000,1000000,1000000,3638,996362,0.003638,0,0,996362,54176,942186,0.05437381193,0,0,942186,0,60299904,0,0,185.549824,0.9958961207,1.132849508,0.02265699016,750000,14552,866816,184668456,0,0,185549824,0.9959742313,DRAM latency,"Waiting for DRAM costs 99% of cycles and the bus is not saturated, so the exposed latency is the problem.",Increase l2.size_kb to keep the working set on chip; Reduce memory.latency_cycles; Increase cpu.mshrs if the misses are independent,7.811064813458976e-05,0.00465280096024138,0.9912433196930985,0.0,0.0,0.004025768698525448
mlp,pointer_chase,cpu.mshrs,16,/workspace/traces/pointer_chase.trace,3.5,4,0,16,32,64,8,4,512,64,8,12,180,50,3000000,186299824,0.01610307479,62.09994133,0.05322852114,1000000,1000000,1000000,3638,996362,0.003638,0,0,996362,54176,942186,0.05437381193,0,0,942186,0,60299904,0,0,185.549824,0.9958961207,1.132849508,0.02265699016,750000,14552,866816,184668456,0,0,185549824,0.9959742313,DRAM latency,"Waiting for DRAM costs 99% of cycles and the bus is not saturated, so the exposed latency is the problem.",Increase l2.size_kb to keep the working set on chip; Reduce memory.latency_cycles; Increase cpu.mshrs if the misses are independent,7.811064813458976e-05,0.00465280096024138,0.9912433196930985,0.0,0.0,0.004025768698525448
mlp,pointer_chase,cpu.mshrs,32,/workspace/traces/pointer_chase.trace,3.5,4,0,32,32,64,8,4,512,64,8,12,180,50,3000000,186299824,0.01610307479,62.09994133,0.05322852114,1000000,1000000,1000000,3638,996362,0.003638,0,0,996362,54176,942186,0.05437381193,0,0,942186,0,60299904,0,0,185.549824,0.9958961207,1.132849508,0.02265699016,750000,14552,866816,184668456,0,0,185549824,0.9959742313,DRAM latency,"Waiting for DRAM costs 99% of cycles and the bus is not saturated, so the exposed latency is the problem.",Increase l2.size_kb to keep the working set on chip; Reduce memory.latency_cycles; Increase cpu.mshrs if the misses are independent,7.811064813458976e-05,0.00465280096024138,0.9912433196930985,0.0,0.0,0.004025768698525448
