experiment,workload,sweep,value,trace,config.cpu.frequency_ghz,config.cpu.issue_width,config.cpu.base_cpi,config.cpu.mshrs,config.l1.size_kb,config.l1.line_size,config.l1.associativity,config.l1.latency_cycles,config.l2.size_kb,config.l2.line_size,config.l2.associativity,config.l2.latency_cycles,config.memory.latency_cycles,config.memory.bandwidth_gbps,instructions,cycles,ipc,cpi,seconds,memory_instructions,dependent_loads,l1.accesses,l1.hits,l1.misses,l1.hit_rate,l1.writebacks,l1.writebacks_in,l2.accesses,l2.hits,l2.misses,l2.hit_rate,l2.writebacks,l2.writebacks_in,memory.reads,memory.writes,memory.bytes_read,memory.bytes_written,memory.queue_delay_cycles,average_memory_latency,average_outstanding_misses,achieved_bandwidth_gbps,bandwidth_utilization,compute_cycles,stall_cycles.l1,stall_cycles.l2,stall_cycles.dram,stall_cycles.bandwidth,stall_cycles.mshr,stall_cycles.total,stall_fraction,bottleneck.name,bottleneck.detail,bottleneck.suggestions,simulator.records,simulator.wall_seconds,simulator.records_per_second,stall_share.l1,stall_share.l2,stall_share.dram,stall_share.bandwidth,stall_share.mshr,stall_share.compute
l2_capacity,random_access,l2.size_kb,512,/workspace/traces/random_access.trace,3.5,4,0,16,32,64,8,4,512,64,8,12,180,50,10000000,11547938,0.8659554632,1.1547938,0.003299410857,1000000,0,1000000,4075,995925,0.004075,0,0,995925,61021,934904,0.06127067801,0,0,934904,0,59833856,0,409279,184.643099,15.98785853,18.13470907,0.3626941814,2500000,0,0,195,3443,9044300,9047938,0.7835111342,Memory-level parallelism,Waiting for a free MSHR costs 78% of cycles: the misses are independent but too few can be in flight at once.,Increase cpu.mshrs; Reduce memory.latency_cycles to shorten MSHR occupancy; Improve locality so fewer misses need to be tracked,2000000,0.131955421,15156633.85,0.0,0.0,1.6886131532746365e-05,0.00029814846598587557,0.7831960995980408,0.21648886580444057
l2_capacity,random_access,l2.size_kb,1024,/workspace/traces/random_access.trace,3.5,4,0,16,32,64,8,4,1024,64,8,12,180,50,10000000,10820967,0.9241318267,1.0820967,0.003091704857,1000000,0,1000000,4075,995925,0.004075,0,0,995925,125593,870332,0.1261068856,0,0,870332,0,55701248,0,395959,173.006819,15.98660443,18.01635362,0.3603270724,2500000,0,0,193,3082,8317692,8320967,0.7689670433,Memory-level parallelism,Waiting for a free MSHR costs 76% of cycles: the misses are independent but too few can be in flight at once.,Increase cpu.mshrs; Reduce memory.latency_cycles to shorten MSHR occupancy; Improve locality so fewer misses need to be tracked,2000000,0.131648517,15191967.56,0.0,0.0,1.783574425464933e-05,0.00028481742897838985,0.7686643901603248,0.2310329566664421
l2_capacity,random_access,l2.size_kb,2048,/workspace/traces/random_access.trace,3.5,4,0,16,32,64,8,4,2048,64,8,12,180,50,10000000,9396847,1.064186743,0.9396847,0.002684813429,1000000,0,1000000,4075,995925,0.004075,0,0,995925,252429,743496,0.2534618571,0,0,743496,0,47583744,0,385485,150.165865,15.97871765,17.72329634,0.3544659267,2500000,0,0,191,1837,6894819,6896847,0.7339533143,Memory-level parallelism,Waiting for a free MSHR costs 73% of cycles: the misses are independent but too few can be in flight at once.,Increase cpu.mshrs; Reduce memory.latency_cycles to shorten MSHR occupancy; Improve locality so fewer misses need to be tracked,2000000,0.131671589,15189305.57,0.0,0.0,2.0325966784390553e-05,0.0001954911046226463,0.7337374972690308,0.2660466856595622
l2_capacity,random_access,l2.size_kb,4096,/workspace/traces/random_access.trace,3.5,4,0,16,32,64,8,4,4096,64,8,12,180,50,10000000,6653129,1.503052173,0.6653129,0.001900894,1000000,0,1000000,4075,995925,0.004075,0,0,995925,496577,499348,0.498608831,0,0,499348,0,31958272,0,267378,106.101118,15.94510162,16.81223256,0.3362446512,2500000,0,7,177,300,4152645,4153129,0.6242369568,Memory-level parallelism,Waiting for a free MSHR costs 62% of cycles: the misses are independent but too few can be in flight at once.,Increase cpu.mshrs; Reduce memory.latency_cycles to shorten MSHR occupancy; Improve locality so fewer misses need to be tracked,2000000,0.129308257,15466916.39,0.0,1.0521365210264222e-06,2.6604023460239534e-05,4.509156518684667e-05,0.6241642090511096,0.3757630432237222
l2_capacity,pointer_chase,l2.size_kb,64,/workspace/traces/pointer_chase.trace,3.5,4,0,16,32,64,8,4,64,64,8,12,180,50,3000000,195400444,0.01535308692,65.13348133,0.05582869829,1000000,1000000,1000000,3638,996362,0.003638,0,0,996362,3617,992745,0.003630206692,0,0,992745,0,63535680,0,0,194.650444,0.9960872556,1.138046953,0.02276093907,750000,14552,57872,194578020,0,0,194650444,0.9961617283,DRAM latency,"Waiting for DRAM costs 99% of cycles and the bus is not saturated, so the exposed latency is the problem.",Increase l2.size_kb to keep the working set on chip; Reduce memory.latency_cycles; Increase cpu.mshrs if the misses are independent,2000000,0.124552724,16057456.92,7.447270692998016e-05,0.0002961712819854186,0.9957910842822855,0.0,0.0,0.0038382717287991424
l2_capacity,pointer_chase,l2.size_kb,128,/workspace/traces/pointer_chase.trace,3.5,4,0,16,32,64,8,4,128,64,8,12,180,50,3000000,194096344,0.01545624167,64.69878133,0.05545609829,1000000,1000000,1000000,3638,996362,0.003638,0,0,996362,10862,985500,0.01090166024,0,0,985500,0,63072000,0,0,193.346344,0.9960609665,1.137332087,0.02274664174,750000,14552,173792,193158000,0,0,193346344,0.9961359396,DRAM latency,"Waiting for DRAM costs 99% of cycles and the bus is not saturated, so the exposed latency is the problem.",Increase l2.size_kb to keep the working set on chip; Reduce memory.latency_cycles; Increase cpu.mshrs if the misses are independent,2000000,0.126133577,15856206.16,7.497307625742811e-05,0.0008953903840661728,0.9951655761223406,0.0,0.0,0.003864060417335836
l2_capacity,pointer_chase,l2.size_kb,256,/workspace/traces/pointer_chase.trace,3.5,4,0,16,32,64,8,4,256,64,8,12,180,50,3000000,191488144,0.01566676629,63.82938133,0.05471089829,1000000,1000000,1000000,3638,996362,0.003638,0,0,996362,25352,971010,0.02544456734,0,0,971010,0,62144640,0,0,190.738144,0.9960073142,1.135873143,0.02271746286,750000,14552,405632,190317960,0,0,190738144,0.9960833084,DRAM latency,"Waiting for DRAM costs 99% of cycles and the bus is not saturated, so the exposed latency is the problem.",Increase l2.size_kb to keep the working set on chip; Reduce memory.latency_cycles; Increase cpu.mshrs if the misses are independent,2000000,0.12541826,15946641.26,7.59942610337275e-05,0.002118313915037998,0.9938890002505847,0.0,0.0,0.00391669157334357
l2_capacity,pointer_chase,l2.size_kb,512,/workspace/traces/pointer_chase.trace,3.5,4,0,16,32,64,8,4,512,64,8,12,180,50,3000000,186299824,0.01610307479,62.09994133,0.05322852114,1000000,1000000,1000000,3638,996362,0.003638,0,0,996362,54176,942186,0.05437381193,0,0,942186,0,60299904,0,0,185.549824,0.9958961207,1.132849508,0.02265699016,750000,14552,866816,184668456,0,0,185549824,0.9959742313,DRAM latency,"Waiting for DRAM costs 99% of cycles and the bus is not saturated, so the exposed latency is the problem.",Increase l2.size_kb to keep the working set on chip; Reduce memory.latency_cycles; Increase cpu.mshrs if the misses are independent,2000000,0.125858633,15890844.77,7.811064813458976e-05,0.00465280096024138,0.9912433196930985,0.0,0.0,0.004025768698525448
l2_capacity,pointer_chase,l2.size_kb,1024,/workspace/traces/pointer_chase.trace,3.5,4,0,16,32,64,8,4,1024,64,8,12,180,50,3000000,176044684,0.01704112804,58.68156133,0.05029848114,1000000,1000000,1000000,3638,996362,0.003638,0,0,996362,111149,885213,0.1115548365,0,0,885213,0,56653632,0,0,175.294684,0.9956570572,1.126348763,0.02252697525,750000,14552,1778384,173501748,0,0,175294684,0.995739718,DRAM latency,"Waiting for DRAM costs 98% of cycles and the bus is not saturated, so the exposed latency is the problem.",Increase l2.size_kb to keep the working set on chip; Reduce memory.latency_cycles; Increase cpu.mshrs if the misses are independent,2000000,0.125323329,15958720.66,8.266083172383667e-05,0.01010188981338397,0.9855551673460359,0.0,0.0,0.0042602820088563425
l2_capacity,pointer_chase,l2.size_kb,2048,/workspace/traces/pointer_chase.trace,3.5,4,0,16,32,64,8,4,2048,64,8,12,180,50,3000000,155327764,0.01931399721,51.77592133,0.04437936114,1000000,1000000,1000000,3638,996362,0.003638,0,0,996362,226243,770119,0.2270690773,0,0,770119,0,49287616,0,0,154.577764,0.9950778149,1.110597691,0.02221195381,750000,14552,3619888,150943324,0,0,154577764,0.9951715007,DRAM latency,"Waiting for DRAM costs 97% of cycles and the bus is not saturated, so the exposed latency is the problem.",Increase l2.size_kb to keep the working set on chip; Reduce memory.latency_cycles; Increase cpu.mshrs if the misses are independent,2000000,0.125809663,15897030.1,9.36857624500408e-05,0.02330483557337502,0.9717729793625305,0.0,0.0,0.004828499301644489
